republic of ghana	NN	1	08946187	a republic in West Africa on the Gulf of Guinea; "Ghana was colonized as the Gold Coast by the British"
enucleate	VB	1	00176756	remove the nucleus from (a cell)
single	NN	1	00132601	a base hit on which the batter stops safely at first base
inheritor	NN	1	10168584	a person who is entitled by law or by the terms of a will to inherit the estate of another
central bank	NN	1	08349916	a government monetary authority that issues currency and regulates the supply of credit and holds the reserves of other banks and sells new issues of securities for the government
marten cat	NN	1	02450034	agile slender-bodied arboreal mustelids somewhat larger than weasels
oat	NN	1	12109827	annual grass of Europe and North Africa; grains used as food and fodder (referred to primarily in the plural: `oats')
sphenisciform seabird	NN	1	02055658	flightless cold-water seabirds: penguins
salmonidae	NN	1	02534352	salmon and trout
rondel	NN	1	06380879	a French verse form of 10 or 13 lines running on two rhymes; the opening phrase is repeated as the refrain of the second and third stanzas
variate	NN	1	05864177	a variable quantity that is random
underplay	VB	1	01751389	act (a role) with great restraint
speakership	NN	1	00604424	the position of Speaker
supernatural being	NN	1	09504135	an incorporeal being believed to have powers to affect the course of human events
ascii character	NN	1	06820425	any member of the standard code for representing characters by binary numbers
culpable negligence	NN	1	00740342	(law) recklessly acting without reasonable caution and putting another person at risk of injury or death (or failing to do something with the same consequences)
shtup	NN	1	00846021	slang for sexual intercourse
democratic and popular republic of algeria	NN	1	08705397	a republic in northwestern Africa on the Mediterranean Sea with a population that is predominantly Sunni Muslim; colonized by France in the 19th century but gained autonomy in the early 1960s
sophisticate	NN	1	10625285	a worldly-wise person
megalonychidae	NN	1	02457586	mammal family consisting of the two-toed sloths
deaden	VB	1	00390560	make vague or obscure or make (an image) less visible; "muffle the message"
genus arctocebus	NN	1	02499434	a genus of Lorisidae
wild plum tree	NN	1	12638556	an uncultivated plum tree or shrub
connoisseur	NN	1	09956387	an expert able to appreciate a field; especially in the fine arts
satsuma tree	NN	1	12710577	a variety of mandarin orange
pitymys pinetorum	NN	1	02340930	short-tailed glossy-furred burrowing vole of the eastern United States
upheave	VB	1	01456088	lift forcefully from beneath
bracing	NN	1	02886599	a structural member used to stiffen a framework
yarn	NN	1	07220773	the act of giving an account describing incidents or a course of events; "his narration was hesitant"
unloosen	VB	1	02421374	grant freedom to; free from confinement
aster	NN	1	11931918	any of various chiefly fall-blooming herbs of the genus Aster with showy daisylike flowers
detain	VB	1	02495038	deprive of freedom; take into confinement
headship	NN	1	00593219	the position of headmaster or headmistress
sleeping	NN	1	05681117	the state of being asleep
discard	NN	1	09267490	anything that is cast aside or discarded
pecuniary resource	NN	1	13356112	assets in the form of money
odessa	NN	1	09017005	a port city of south central Ukraine on an arm of the Black Sea
inkblot	NN	1	04695102	a blot made with ink
courageous	JJ	1	00262792	possessing or displaying courage; able to face and deal with danger or fear without flinching; "Familiarity with danger makes a brave man braver but less daring"- Herman Melville; "a frank courageous heart...triumphed over pain"- William Wordsworth; "set a courageous example by leading them safely into and out of enemy-held territory"
voting	NN	1	00183505	a choice that is made by counting the number of people in favor of each alternative; "there were only 17 votes in favor of the motion"; "they allowed just one vote per person"
plaiter	NN	1	10438042	someone who plaits (hair or fabric etc.)
somersault	VB	1	01867697	do a somersault
ardent spirits	NN	1	07902336	strong distilled liquor or brandy
width	NN	1	05136150	the extent of something from side to side
small letter	NN	1	06824757	the characters that were once kept in bottom half of a compositor's type case
urinalysis	NN	1	00646332	(medicine) the chemical analysis of urine (for medical diagnosis)
symphytum	NN	1	12822650	comfrey
leg	NN	1	05560787	a human limb; commonly used to refer to a whole limb but technically only the part of the limb between the knee and ankle
plant family	NN	1	11744583	a family of plants
rhodophyceae	NN	1	01413744	coextensive with the Rhodophyta: red algae
yeats	NN	1	11402463	Irish poet and dramatist (1865-1939)
second-rater	NN	1	10569179	a person of second-rate ability or value; "a team of aging second-raters"; "shone among the mediocrities who surrounded him"
affiant	NN	1	09776261	a person who makes an affidavit
genus conyza	NN	1	11956208	common American weed or wildflower
genus disa	NN	1	12059479	genus of showy tropical African terrestrial orchids
order oleales	NN	1	12300441	coextensive with the family Oleaceae; in some classifications included in the order Gentianales
smash	NN	1	07410207	a vigorous blow; "the sudden knock floored him"; "he took a bash right in his face"; "he got a bang on the head"
wadding	NN	1	14976448	any material used especially to protect something
tax write-off	NN	1	13329047	a reduction in the gross amount on which a tax is calculated; reduces taxes by the percentage fixed for the taxpayer's income bracket
lemon lily	NN	1	12457091	a day lily with yellow flowers
face mask	NN	1	03314378	mask that provides a protective covering for the face in such sports as baseball or football or hockey
upupa epops	NN	1	01830042	pinkish-brown hoopoe with black-and-white wings   be exuberant or high-spirited; "Make the people's hearts glow"
stress	VB	1	01013367	to stress, single out as important; "Dr. Jones emphasizes exercise in addition to a change in diet"
mammary gland	NN	1	05554189	milk-secreting organ of female mammals
misstatement	NN	1	06768735	a statement that contains a mistake
posse comitatus	NN	1	08405490	a temporary police force
st. nick	NN	1	10550673	the legendary patron saint of children; an imaginary being who is thought to bring presents to children at Christmas
genus alces	NN	1	02432867	elk or moose
tineidae	NN	1	02291391	clothes moths
istiophoridae	NN	1	02630052	sailfishes; spearfishes; marlins
entozoon	NN	1	01385017	any of various parasites that live in the internal organs of animals (especially intestinal worms)
tights	NN	1	04434932	skintight knit hose covering the body from the waist to the feet worn by acrobats and dancers and as stockings by women and girls
topcoat	NN	1	03456665	a heavy coat worn over clothes in winter
bureaucrat	NN	1	09880427	an official of a bureaucracy
snake's head fritillary	NN	1	12453186	Eurasian checkered lily with pendant flowers usually veined and checkered with purple or maroon on a pale ground and shaped like the bells carried by lepers in medieval times; widely grown as an ornamental
scorpion	NN	1	09753204	(astrology) a person who is born while the sun is in Scorpio
gusher	NN	1	03471030	an oil well with a strong natural flow so that pumping is not necessary
frame up	VB	1	01655763	construct by fitting or uniting parts together
flying dutchman	NN	1	09547353	the captain of a phantom ship (the Flying Dutchman) who was condemned to sail against the wind until Judgment Day
suburban	JJ	1	02804590	relating to or characteristic of or situated in suburbs; "suburban population"
genus eriobotrya	NN	1	12629523	Asiatic evergreen fruit trees
track down	VB	1	01143838	pursue for food or sport (as of wild animals); "Goering often hunted wild boars in Poland"; "The dogs are running deer"; "The Duke hunted in these woods"
hub of the universe	NN	1	09095751	state capital and largest city of Massachusetts; a major center for banking and financial services
blogger	NN	1	09860415	a person who keeps and updates a blog
gonion	NN	1	05233100	the craniometric point on either side at the apex of the lower jaw
mates	NN	1	07988857	a pair of people who live together; "a married couple from Chicago"
hedeoma	NN	1	12847749	small genus of American herbs (American pennyroyal)
catalogue	VB	1	00652622	make an itemized list or catalog of; classify; "He is cataloguing his photographic negatives"
professional person	NN	1	10480253	a person engaged in one of the learned professions
family anomiidae	NN	1	01962223	saddle oysters
premiere	NN	1	06893285	the first public performance of a play or movie
propeller plane	NN	1	04012084	an airplane that is driven by a propeller
rosales	NN	1	12618942	in some classifications this category does not include Leguminosae
autonomic nervous system	NN	1	05504532	the part of the nervous system of vertebrates that controls involuntary actions of the smooth muscles and heart and glands
spaniel	NN	1	02101108	any of several breeds of small to medium-sized gun dogs with a long silky coat and long frilled ears
ill temper	NN	1	07518132	a persisting angry mood
stink up	VB	1	02126022	cause to smell bad; fill with a bad smell
warszawa	NN	1	08983105	the capital and largest city of Poland; located in central Poland
subclass euryalida	NN	1	02317983	basket stars
